32,9.412e-08,0.00110986,0.000489449,,
64,1.0304e-07,0.00162523,0.000187436,,
128,1.7348e-07,0.00106035,0.000211617,,
256,2.954e-07,0.00106873,0.000203448,,
512,5.4384e-07,0.00104118,0.000197489,,
1024,1.02796e-06,0.00108701,0.000212107,,
2048,2.01064e-06,0.00107988,0.000215752,,
4096,4.12736e-06,0.0011106,0.000225322,,
8192,7.78984e-06,0.00115162,0.000242092,,
16384,1.56822e-05,0.00118699,0.000293286,,
32768,3.19102e-05,0.00120988,0.000348871,,
65536,6.45335e-05,0.00136525,0.000519291,,
131072,0.000126416,0.00152139,0.000816677,,
262144,0.000251665,0.00190425,0.00136043,,
524288,0.000506014,0.00266956,0.00254701,,
1.04858e+06,0.00101689,0.00430342,0.00466103,,
2.09715e+06,0.00206796,0.0077179,0.00990345,,
4.1943e+06,0.00423232,0.0150785,0.0190352,,
8.38861e+06,0.00855681,0.0274241,0.039464,,
1.67772e+07,0.0180188,0.05497,0.0744108,,
3.35544e+07,0.0339099,0.110282,0.15085,,
6.71089e+07,0.0660455,0.21426,0.293097,,
1.34218e+08,0.13231,0.386418,0.588689,,
2.68435e+08,0.266115,0.741212,1.17734,,
