32,6.506e-08,0.000661095,0.000363197,,
64,6.012e-08,0.000376447,0.000329947,,
128,8.918e-08,0.000331924,0.000215768,,
256,1.559e-07,0.000381588,0.000197667,,
512,3.6846e-07,0.000373702,0.000193393,,
1024,5.1298e-07,0.000380266,0.000197111,,
2048,9.977e-07,0.000373878,0.000195829,,
4096,2.1132e-06,0.000383345,0.000192749,,
8192,3.90244e-06,0.000383626,0.000198314,,
16384,7.76452e-06,0.000376508,0.000199124,,
32768,1.55083e-05,0.000374426,0.000191824,,
65536,3.11605e-05,0.000372906,0.000199347,,
131072,6.27356e-05,0.000800308,0.000200002,,
262144,0.000126568,0.000393248,0.000208544,,
524288,0.000258796,0.000475259,0.000257686,,
1.04858e+06,0.000521229,0.00066015,0.000386172,,
2.09715e+06,0.00140618,0.00104634,0.00081252,,
4.1943e+06,0.00537768,0.00190929,0.00104409,,
8.38861e+06,0.00866272,0.00305288,0.0015671,,
1.67772e+07,0.0196706,0.00449883,0.00305491,,
