32,6.59e-08,0.000923521,0.000121318,,
64,8.514e-08,0.000670409,0.000108336,,
128,1.351e-07,0.000410082,0.000206255,,
256,2.3648e-07,0.000392265,0.00019394,,
512,4.4314e-07,0.000388331,0.000198047,,
1024,8.3712e-07,0.000381373,0.000200198,,
2048,1.64642e-06,0.000385959,0.000196417,,
4096,3.2671e-06,0.000392939,0.000196154,,
8192,6.53246e-06,0.000387272,0.000202595,,
16384,1.30062e-05,0.000391532,0.000196299,,
32768,2.60008e-05,0.00039266,0.000199697,,
65536,5.17251e-05,0.000388737,0.000193532,,
131072,0.00010334,0.000387944,0.000198301,,
262144,0.000209116,0.000391402,0.000637544,,
524288,0.000416286,0.000483189,0.000407256,,
1.04858e+06,0.00086608,0.000604585,0.000335448,,
2.09715e+06,0.00230656,0.000956984,0.000541992,,
4.1943e+06,0.00681333,0.00149595,0.000970223,,
8.38861e+06,0.012751,0.00183941,0.0013682,,
1.67772e+07,0.0228346,0.00268368,0.00234744,,
3.35544e+07,0.039732,0.00579266,0.00421612,,
6.71089e+07,0.0787618,0.0079735,0.00508276,,
1.34218e+08,0.130844,0.0221703,0.0164923,,
2.68435e+08,0.313433,0.0409276,0.0267642,,
